,ms_subclass,ms_zoning,street,alley,land_contour,utilities,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,exter_qual,foundation,bsmt_cond,heating_qc,central_air,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,functional,fireplaces,garage_type,garage_cars,garage_qual,paved_drive,enclosed_porch,pool_area,mo_sold,yr_sold,saleprice
743,20,0,0,0,0,0,1,23,0,0,0,6,1,5,2,3,0,1,0,2,0,2,1,7,0,0,1,2,1,1,0,0,10,2006,202000
744,90,0,0,0,0,0,0,0,0,3,0,5,0,0,2,3,0,0,0,2,0,4,2,10,0,0,1,2,1,1,0,0,6,2006,145000
745,90,0,0,0,0,0,1,11,3,3,4,4,0,0,2,1,0,2,0,0,2,0,2,8,0,0,4,2,2,1,0,0,1,2008,108959
746,20,0,0,0,2,0,1,23,0,0,0,5,0,0,2,1,0,1,0,1,0,3,1,8,4,2,2,2,1,0,50,0,6,2010,160000
747,90,0,0,0,0,0,1,0,0,3,0,5,0,0,2,1,0,0,0,2,0,4,2,10,0,0,2,2,1,1,0,0,12,2007,128600
748,60,0,0,0,0,0,2,3,0,0,1,7,0,0,2,1,0,0,0,2,1,3,1,10,0,1,1,2,1,1,252,0,11,2007,197900
749,85,0,0,0,0,0,1,3,0,0,4,7,1,0,2,1,0,1,0,1,0,2,1,6,0,1,1,2,1,1,40,0,7,2006,172000
750,20,0,0,0,0,0,2,19,0,0,0,5,0,0,2,1,0,1,0,1,0,3,1,6,0,0,1,1,1,1,0,0,1,2007,130000
751,20,0,0,0,0,0,1,23,0,0,0,6,1,1,2,3,0,1,0,2,0,3,1,8,0,0,1,2,1,1,0,0,12,2008,195000
752,20,0,0,0,1,0,1,22,4,0,0,5,0,0,2,3,0,0,0,1,0,2,1,5,0,0,1,2,1,0,0,0,2,2008,113000
753,20,0,0,0,0,0,0,22,0,0,0,8,1,1,2,3,0,0,0,2,0,3,1,9,0,0,1,2,1,1,0,0,5,2006,209000
754,80,0,0,0,0,0,0,23,0,0,2,7,0,1,2,3,0,2,0,2,1,3,1,10,4,1,1,2,1,1,0,0,7,2009,213500
755,20,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,1,0,2,1,6,0,0,5,2,1,1,0,0,10,2009,126000
756,20,0,0,0,0,0,0,18,0,0,0,6,0,0,2,0,0,0,0,1,0,3,1,8,0,1,1,2,1,1,0,0,11,2009,127500
757,120,0,0,0,1,0,1,2,6,1,0,9,2,1,2,3,0,1,0,2,0,2,1,8,0,1,1,2,1,1,0,0,7,2008,334000
758,20,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,1,0,1,1,2,1,7,0,1,1,1,1,1,176,0,5,2008,157000
759,20,0,0,0,0,0,1,0,6,0,0,5,0,0,2,2,0,0,0,1,0,2,1,6,0,0,2,1,1,1,0,0,12,2007,125500
760,60,0,0,0,0,0,1,19,0,0,1,7,1,1,2,3,0,1,0,2,1,3,1,10,0,1,1,2,1,1,0,0,10,2008,189000
761,80,0,0,0,0,0,2,22,0,0,2,7,0,1,2,3,0,1,0,2,0,3,1,8,0,0,1,2,1,1,0,0,6,2009,173000
762,80,0,0,0,3,0,0,24,0,0,2,7,1,0,2,2,0,1,2,2,0,3,1,11,1,4,1,2,1,1,0,800,1,2006,260000
763,60,0,0,0,0,0,1,19,0,0,1,8,1,1,2,3,0,0,0,2,1,3,1,10,0,0,1,2,1,1,0,0,4,2009,212000
764,85,0,0,0,0,0,2,19,0,0,4,5,1,1,2,3,0,0,0,1,0,2,1,6,0,0,2,2,1,1,0,0,7,2006,148000
765,80,0,0,1,0,0,1,0,0,0,2,6,0,0,2,1,0,0,0,2,0,3,1,10,0,0,1,2,1,1,0,0,5,2010,136300
766,90,0,0,0,0,0,1,11,3,3,3,5,0,0,2,3,0,0,0,2,2,4,2,16,0,1,3,2,1,0,145,0,8,2007,190000
767,190,3,0,0,0,0,1,14,0,4,1,5,0,3,2,1,1,0,0,2,0,4,2,12,0,0,2,2,2,0,60,0,2,2008,139500
768,60,0,0,0,0,0,1,1,7,0,1,7,1,1,2,3,0,0,0,2,1,3,1,9,0,0,1,2,1,1,0,0,8,2007,162000
769,50,3,0,0,0,0,1,15,0,0,3,4,0,1,2,2,0,0,0,1,0,3,1,5,0,0,2,1,1,1,140,0,6,2007,100000
770,20,0,0,0,0,0,1,22,0,0,0,5,0,0,2,3,0,1,0,1,0,3,1,6,0,0,1,1,1,1,0,0,10,2006,126500
771,60,0,0,0,0,0,1,10,0,0,1,7,1,0,2,3,0,1,0,2,1,4,1,11,0,1,1,2,1,1,0,0,8,2007,301000
772,60,0,0,0,0,0,1,19,0,0,1,6,0,1,2,3,0,1,0,2,1,3,1,10,0,0,1,2,1,1,0,0,5,2007,204750
773,90,0,0,0,0,0,1,0,0,3,0,4,0,2,0,0,1,0,0,2,0,2,2,8,0,0,2,2,1,1,0,0,6,2009,90000
774,190,3,0,1,0,0,1,14,0,4,1,5,0,3,2,1,0,0,0,2,0,4,2,12,0,0,6,2,1,1,219,0,4,2008,130000
775,60,0,0,0,0,0,1,0,3,0,1,5,0,0,4,3,0,1,0,1,1,4,1,9,0,0,1,2,1,1,0,0,6,2006,155000
776,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,0,0,1,1,3,1,8,0,1,2,1,1,1,0,0,6,2008,155000
777,190,0,0,0,0,0,1,11,0,4,0,5,0,1,2,3,0,1,0,1,1,3,1,8,0,0,1,2,1,1,0,0,4,2010,131500
778,80,0,0,0,0,0,1,0,0,0,2,6,0,0,2,3,0,1,0,1,0,3,1,8,0,2,5,1,1,1,189,0,3,2010,153000
779,20,0,0,0,0,0,1,7,0,0,0,8,1,1,2,3,0,1,0,2,0,3,1,9,0,1,1,3,1,1,0,0,5,2010,306000
780,20,0,0,0,0,0,1,7,0,1,0,9,1,1,1,3,0,1,0,2,0,1,1,8,0,1,1,3,1,1,0,0,6,2006,332200
781,20,0,0,0,1,0,1,23,0,0,0,8,1,1,2,3,0,1,0,2,0,3,1,9,0,1,1,3,1,1,0,0,4,2008,293077
782,20,0,0,0,0,0,3,0,0,0,0,4,0,3,2,3,0,0,0,1,0,2,1,5,0,0,5,1,2,1,0,0,7,2007,128000
783,40,3,0,1,0,0,0,14,0,0,0,6,0,3,2,2,0,0,0,2,0,3,1,7,0,0,2,1,1,1,183,0,10,2007,152000
784,50,0,0,0,0,0,1,0,0,0,3,4,0,0,2,1,1,0,0,1,1,4,1,8,0,0,0,0,0,1,0,0,12,2006,135000
785,70,3,0,0,0,0,1,14,0,0,1,6,0,3,2,1,0,0,0,2,0,5,1,10,0,0,2,1,2,0,0,0,5,2007,117500
786,50,3,0,1,0,0,1,14,0,0,3,6,0,3,2,1,0,0,0,1,0,3,1,7,0,0,2,2,1,1,175,0,7,2007,127500
787,20,0,0,0,0,0,1,24,0,0,0,8,1,0,2,2,0,1,0,2,0,2,1,9,0,2,1,2,1,1,0,0,3,2007,373000
788,160,3,0,0,0,0,1,10,0,2,1,6,0,0,2,3,0,0,0,2,1,3,1,9,0,0,0,0,0,1,0,0,3,2008,98000
789,80,0,0,0,0,0,3,20,0,0,2,7,0,1,2,3,0,1,0,2,1,3,1,9,0,0,3,2,1,1,0,0,6,2010,203135
790,60,0,0,0,0,0,1,19,0,0,1,7,1,1,2,3,0,0,0,2,1,2,1,10,0,1,1,2,1,1,0,0,7,2009,191000
791,20,0,0,0,0,0,1,0,0,0,0,5,0,2,0,1,0,0,0,1,0,2,1,7,0,0,1,1,1,1,40,0,3,2008,98000
792,90,0,0,0,0,0,1,18,0,3,0,5,0,0,1,1,0,3,0,3,0,3,1,8,0,0,0,0,0,1,0,0,3,2009,179000
793,20,0,0,0,0,0,1,4,0,0,0,8,1,1,2,3,0,0,0,2,0,3,1,9,0,1,1,2,1,1,0,0,9,2009,245000
794,20,0,0,0,0,0,1,3,7,0,0,7,1,1,2,3,0,1,0,2,0,3,1,9,3,1,1,2,1,1,0,0,6,2009,213250
795,20,0,0,0,0,0,1,14,0,0,0,4,0,2,0,1,1,0,0,1,0,1,1,4,0,0,2,1,2,0,66,0,8,2008,89900
796,60,0,0,0,0,0,0,1,0,0,1,7,0,1,2,2,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,12,2009,185000
797,160,3,0,0,0,0,1,5,0,2,1,6,0,0,2,1,0,0,0,1,1,3,1,8,0,0,2,1,1,1,0,0,2,2007,113500
798,30,0,0,1,0,0,1,0,4,0,0,3,0,0,2,0,1,0,0,1,0,2,1,5,0,0,2,2,2,0,75,0,8,2006,68000
799,20,0,0,0,0,0,1,22,0,0,0,7,1,1,2,3,0,0,0,2,0,3,1,9,0,0,1,2,1,1,0,0,4,2010,201000
800,60,1,0,0,0,0,1,4,0,0,1,7,1,1,2,2,0,0,0,2,1,3,1,10,0,0,1,2,1,1,0,0,2,2008,226700
801,20,0,0,0,0,0,2,7,0,0,0,10,2,1,2,3,0,2,0,2,1,2,1,10,0,1,1,3,1,1,0,0,8,2007,500067
802,60,0,0,0,0,0,1,1,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,7,2006,201490
803,20,0,0,0,3,0,1,19,0,0,0,5,0,1,2,3,0,1,0,1,0,3,1,6,0,0,2,2,1,1,0,0,8,2008,155000
804,90,0,0,0,0,0,1,0,0,3,4,5,0,0,2,2,0,1,0,1,0,2,1,5,0,0,1,2,1,1,0,0,11,2009,145000
805,70,3,0,0,0,0,4,13,8,0,1,6,0,3,4,3,0,0,0,2,0,3,1,8,0,0,2,2,1,1,84,0,6,2008,128000
806,60,0,0,0,0,0,1,1,0,0,1,6,0,1,2,3,0,1,0,2,1,3,1,10,0,1,1,2,1,1,0,0,6,2007,187000
807,180,3,0,0,0,0,1,18,0,1,4,6,0,5,2,2,0,1,0,1,0,2,1,6,0,0,5,2,1,1,0,0,4,2009,145500
808,30,4,0,1,0,0,1,15,0,0,0,4,0,3,2,0,1,0,0,1,0,2,1,5,0,0,2,1,1,0,72,0,5,2009,75000
809,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,0,0,2,0,3,1,9,0,0,1,3,1,1,0,0,6,2007,217000
810,20,0,0,0,0,0,0,23,0,0,0,7,1,1,2,3,0,1,0,2,0,3,1,8,0,1,1,3,1,1,0,0,5,2010,220000
811,60,0,0,0,0,0,1,3,0,0,1,6,0,0,2,2,0,1,0,1,2,4,1,11,2,1,1,2,1,1,0,0,11,2006,165150
812,80,0,0,0,3,0,1,19,0,0,2,6,0,0,1,1,0,1,0,1,0,3,1,6,0,0,2,2,1,1,34,0,10,2008,147000
813,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,1,0,2,0,3,1,8,0,1,1,2,1,1,0,0,6,2009,203000
814,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,2,0,0,1,1,1,4,1,8,0,1,1,2,1,1,0,0,4,2010,165500
815,30,0,0,1,0,0,1,18,0,0,0,3,0,3,2,1,1,1,0,1,0,2,1,6,0,0,0,0,0,0,100,0,9,2008,67000
816,60,0,0,0,0,0,1,0,0,0,1,6,0,0,2,2,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,7,2007,187000
817,160,1,0,0,0,0,1,4,0,1,1,6,1,1,2,3,0,1,0,2,1,2,1,7,0,0,2,2,1,1,0,0,8,2009,180000
818,50,0,0,0,1,0,1,20,0,0,3,6,0,3,2,2,0,0,0,2,0,2,1,10,0,1,2,1,1,1,168,0,8,2007,146500
819,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,1,0,2,0,3,1,9,0,1,1,2,1,1,0,0,1,2007,270000
820,85,0,0,0,0,0,1,10,0,0,4,6,0,1,2,3,0,1,0,1,0,2,1,6,0,0,1,2,1,1,0,0,4,2010,147000
821,50,0,0,0,0,0,1,0,4,0,3,6,0,0,2,1,0,1,0,1,0,3,1,6,0,0,2,1,1,1,0,0,5,2010,132000
822,50,0,0,0,0,0,0,14,4,0,3,4,3,1,2,3,0,0,0,1,0,2,1,7,0,0,2,1,1,1,198,0,10,2009,105000
823,190,0,0,1,2,0,1,17,0,4,1,5,0,1,4,3,1,1,0,2,0,6,1,11,0,0,0,0,0,0,0,0,3,2008,135900
824,60,0,0,0,1,0,2,2,0,0,1,8,2,1,2,3,0,1,0,3,1,4,1,16,1,1,3,3,1,1,0,0,6,2010,538000
825,20,0,0,0,0,0,1,10,0,0,0,7,1,1,1,3,0,0,0,1,1,3,1,7,0,0,0,0,0,1,0,0,10,2007,147000
826,20,0,0,0,0,0,0,7,0,0,0,9,1,1,2,3,0,1,0,2,0,2,1,8,0,2,1,2,1,1,0,0,11,2009,325000
827,20,0,0,0,0,0,1,11,3,0,0,5,1,0,2,2,1,0,0,1,0,3,1,7,0,0,2,1,1,1,122,0,9,2008,124000
828,20,0,0,0,0,0,2,11,0,0,0,5,0,0,2,1,0,1,0,1,0,3,1,6,0,0,1,1,1,1,0,0,11,2006,137000
829,50,0,0,1,0,0,1,14,0,0,3,4,0,3,2,1,0,0,0,2,0,3,1,10,2,1,2,2,1,1,432,0,6,2009,142900
830,20,3,0,0,0,0,1,14,0,0,0,5,0,0,2,3,0,1,0,1,0,2,1,7,0,0,1,2,1,1,0,0,5,2008,147000
831,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,0,0,1,1,2,1,8,0,0,1,2,1,1,0,0,3,2009,128000
832,75,3,0,0,2,0,0,14,0,0,5,7,0,3,2,3,0,0,0,1,0,3,1,8,0,1,2,1,1,1,330,0,7,2006,144000
833,120,0,0,0,0,0,1,7,0,1,0,8,1,1,2,3,0,0,0,2,0,2,1,8,0,1,1,2,1,1,0,0,4,2010,205000
834,20,0,0,0,0,0,0,18,0,0,0,5,0,1,2,3,0,1,0,1,0,3,1,8,0,0,2,2,1,1,0,0,3,2009,167000
835,50,3,0,0,0,0,1,14,4,0,3,5,0,0,2,3,0,0,0,1,1,3,1,7,0,0,2,1,1,1,0,0,8,2009,66500
836,60,0,0,0,0,0,1,9,0,0,1,8,1,1,2,3,0,1,0,2,1,3,1,11,0,1,1,3,1,1,0,0,10,2006,315000
837,60,0,0,0,0,0,0,19,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,11,0,1,1,2,1,1,0,0,7,2007,155835
838,120,0,0,0,0,0,0,2,0,1,0,8,1,1,2,3,0,1,0,2,0,2,1,8,0,0,1,2,1,1,0,0,9,2009,239500
839,20,0,0,0,0,0,1,7,0,0,0,9,1,1,1,3,0,1,0,2,0,2,1,8,0,1,1,3,1,1,0,0,2,2009,300000
840,20,0,0,0,0,0,1,23,0,0,0,8,1,1,2,3,0,1,0,2,0,2,1,8,0,1,1,3,1,1,0,0,4,2007,282000
841,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,0,0,1,0,3,1,7,0,1,1,1,1,1,0,0,6,2007,120000
842,20,0,0,0,3,0,2,16,0,0,0,7,0,0,2,3,0,1,0,1,0,2,1,6,1,2,1,2,1,1,0,0,4,2008,241500
843,120,0,0,0,0,0,1,7,0,1,0,9,2,1,2,3,0,1,0,2,0,2,1,9,0,1,1,3,1,1,0,0,11,2008,336860
844,30,3,0,0,0,0,1,15,0,0,0,3,0,3,4,0,1,0,0,1,0,3,1,7,0,1,2,1,1,1,48,0,5,2006,91000
845,120,1,0,1,0,0,1,4,0,1,0,8,1,1,2,3,0,0,0,2,1,2,1,8,0,0,1,2,1,1,0,0,7,2007,207500
846,120,3,0,0,1,0,1,20,0,1,0,7,1,1,2,3,0,1,1,2,0,2,1,7,0,1,1,2,1,1,0,0,7,2008,250000
847,120,0,0,0,0,0,1,8,0,1,0,7,1,1,2,3,0,0,0,2,0,2,1,7,0,0,1,2,1,1,0,0,3,2006,167240
848,120,1,0,1,0,0,0,4,0,1,0,7,1,1,2,3,0,0,0,2,0,1,1,7,0,0,1,2,1,1,0,0,6,2008,178000
849,20,0,0,0,0,0,1,3,0,0,0,6,0,0,2,1,0,1,0,1,0,3,1,7,0,0,1,1,1,1,0,0,2,2007,127000
850,20,0,0,0,0,0,1,3,0,0,0,6,0,0,2,2,0,1,0,2,0,4,1,10,0,0,1,2,1,1,0,0,5,2010,218500
851,20,0,0,0,0,0,1,0,0,0,0,4,0,0,2,3,0,0,0,1,0,2,1,5,0,0,2,1,1,1,0,0,4,2008,135750
852,20,0,0,0,0,0,1,0,0,0,0,7,1,1,2,3,0,1,0,2,0,3,1,9,0,0,1,2,1,1,0,0,2,2010,214000
853,20,0,0,0,0,0,0,10,0,0,0,8,1,1,1,3,0,1,0,2,0,2,1,9,0,1,1,2,1,1,0,0,9,2009,257000
854,50,3,0,0,0,0,1,13,0,0,3,6,0,3,2,3,0,0,0,2,0,3,1,7,0,0,2,1,1,1,0,0,5,2008,157000
855,30,3,0,0,0,0,1,15,4,0,0,5,0,0,2,1,1,1,0,1,0,2,1,6,0,0,2,1,1,0,0,0,8,2006,102000
856,30,0,0,1,1,0,1,20,0,0,0,5,0,3,2,3,0,1,0,1,0,2,1,6,0,0,2,2,1,1,44,0,8,2009,163500
857,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,1,0,2,0,3,1,8,0,0,1,2,1,1,0,0,6,2009,204000
858,20,0,0,0,0,0,1,18,0,0,0,5,0,0,2,3,0,0,0,1,0,2,1,8,4,1,1,1,1,1,0,0,5,2009,103500
859,190,2,0,1,2,0,1,17,3,4,7,6,3,0,4,3,0,0,0,2,0,8,2,16,0,0,0,0,0,0,0,0,3,2007,200000
860,20,0,0,0,1,0,1,17,0,0,0,5,0,0,2,1,0,0,1,1,0,3,1,7,0,0,1,1,1,1,0,0,5,2007,118000
861,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,1,0,2,0,3,1,8,0,0,1,2,1,1,0,0,9,2006,235000
862,90,0,0,0,0,0,1,0,0,3,2,5,0,0,2,1,0,1,0,1,0,3,1,7,0,0,1,2,1,1,0,0,5,2006,132500
863,60,0,0,0,0,0,1,4,0,0,1,8,1,1,2,3,0,0,0,2,1,3,1,10,0,0,3,3,1,1,0,0,3,2007,221300
864,20,0,0,0,0,0,3,19,0,0,0,7,1,1,2,3,0,0,0,2,0,3,1,8,0,0,1,2,1,1,0,0,8,2009,190000
865,60,0,0,0,0,0,1,19,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,9,0,0,1,2,1,1,0,0,7,2006,222000
866,20,0,0,0,0,0,1,20,5,0,0,7,1,1,2,1,0,1,0,2,0,3,1,9,0,2,1,2,1,1,162,0,5,2010,335000
867,20,0,0,0,0,0,1,4,6,0,0,8,1,1,2,3,0,0,0,2,1,3,1,10,0,1,1,3,1,1,0,0,9,2009,257500
868,20,0,0,0,0,0,1,4,0,0,0,9,1,1,2,3,0,0,0,2,0,2,1,8,0,1,1,2,1,1,0,0,8,2008,264132
869,20,0,0,0,0,0,1,11,0,0,0,5,0,1,2,3,0,0,0,1,0,3,1,6,0,0,1,1,1,1,0,0,6,2009,130000
870,70,0,0,0,0,0,1,13,7,0,3,5,0,0,2,3,0,0,0,2,0,3,1,9,0,1,2,1,1,0,0,0,5,2009,137000
871,30,3,0,0,0,0,1,15,0,0,0,5,0,3,2,1,0,0,0,1,0,2,1,6,0,0,2,1,1,1,0,0,5,2008,99500
872,90,0,0,0,0,0,1,11,0,3,4,5,0,0,2,1,0,1,0,1,0,3,1,6,0,2,1,2,1,1,0,0,5,2010,160250
873,160,3,0,0,0,0,1,18,0,2,1,7,1,1,2,3,0,0,0,2,0,3,1,9,3,0,2,2,1,1,0,0,5,2006,130000
874,30,3,0,0,0,0,1,15,4,0,0,5,0,3,2,3,0,0,0,1,0,2,1,6,0,0,2,1,2,0,96,0,9,2007,75200
875,80,0,0,0,0,0,1,22,0,0,2,6,0,0,2,3,0,0,1,1,0,2,1,6,0,0,1,1,1,1,0,0,8,2009,131250
876,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,1,0,1,0,1,0,3,1,6,0,0,4,1,1,1,0,0,6,2008,148000
877,20,0,0,0,0,0,1,11,0,0,0,5,0,0,2,2,0,0,0,2,0,3,1,7,0,0,1,1,1,1,0,0,5,2009,124100
878,85,0,0,0,0,0,0,0,0,0,4,7,2,0,2,2,0,1,0,1,0,3,1,7,0,0,1,2,1,1,0,0,7,2008,178400
879,90,0,0,0,0,0,1,18,0,3,0,4,0,1,2,1,0,2,0,2,0,4,2,10,0,0,0,0,0,0,0,0,8,2007,150000
880,60,0,0,0,0,0,2,19,0,0,1,7,1,1,2,3,0,1,0,2,1,3,1,10,0,1,1,2,1,1,0,0,3,2007,217000
881,60,0,0,0,0,0,1,4,7,0,1,8,1,1,1,3,0,0,0,2,1,3,1,11,0,1,3,2,1,1,0,0,1,2006,252000
882,20,0,0,0,0,0,1,10,0,0,0,7,1,1,1,3,0,1,0,1,1,3,1,8,0,0,2,2,1,1,0,0,6,2009,152000
883,45,3,0,0,0,0,0,13,0,0,6,7,0,3,2,3,0,0,0,1,0,2,1,6,0,0,2,2,1,1,0,0,7,2007,132000
884,50,3,0,0,0,0,1,14,0,0,3,6,0,0,2,1,0,0,0,1,1,3,1,7,0,0,2,1,2,1,0,0,5,2006,120000
885,60,0,0,0,0,0,1,7,0,0,1,9,2,1,1,3,0,1,0,2,1,3,1,11,0,1,1,2,1,1,0,0,5,2006,338500
886,30,0,0,0,0,0,0,0,0,0,0,4,0,3,2,2,0,0,1,1,0,2,1,5,0,0,2,2,1,0,0,0,4,2010,105000
887,60,0,0,0,1,0,3,1,0,0,1,7,0,1,2,3,0,0,1,2,1,3,1,9,0,1,1,2,1,1,0,0,8,2008,175000
888,60,0,0,0,0,0,1,16,0,0,1,7,0,0,2,3,0,0,0,2,1,4,1,11,0,1,1,2,1,1,0,0,3,2008,192000
889,60,0,0,0,0,0,3,19,0,0,1,7,1,1,2,3,0,0,0,2,1,4,1,11,0,1,3,2,1,1,0,0,9,2006,195000
890,60,1,0,0,0,0,1,4,0,0,1,8,1,1,2,3,0,0,0,2,1,3,1,9,0,0,1,2,1,1,0,0,6,2009,210000
891,60,0,0,0,0,0,1,1,0,0,1,7,1,1,2,3,0,0,0,2,1,4,1,11,0,1,3,2,1,1,0,0,7,2007,211000
892,50,3,0,0,0,0,1,13,0,0,3,4,0,3,2,1,0,0,0,1,0,3,1,7,0,0,2,1,1,1,0,0,7,2009,128000
893,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,2,0,0,0,2,0,3,1,9,0,1,1,2,1,1,407,0,7,2008,180500
894,190,3,0,1,0,0,1,14,0,4,1,5,0,3,2,1,1,0,0,2,0,5,2,12,2,0,2,2,1,1,0,0,9,2007,90000
895,45,0,0,0,0,0,1,0,0,0,6,5,0,1,2,1,0,0,0,1,0,2,1,5,0,0,1,2,1,1,0,0,10,2007,138500
896,60,0,0,0,0,0,1,1,7,0,1,7,1,1,2,3,0,0,0,2,1,3,1,11,0,0,1,2,1,1,0,0,9,2006,169985
897,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,0,0,1,0,3,1,7,0,0,1,1,1,1,0,0,7,2006,146000
898,60,0,0,0,0,0,2,10,0,0,1,7,1,1,2,3,0,0,1,2,1,3,1,12,0,1,1,3,1,1,0,0,12,2008,228000
899,20,0,0,0,0,0,1,0,0,0,0,5,0,1,2,2,0,1,0,1,1,3,1,8,0,0,1,1,1,1,0,0,5,2008,159000
900,60,1,0,0,0,0,1,4,0,0,1,8,1,1,2,2,0,0,0,2,1,3,1,11,0,1,1,3,1,1,0,0,8,2006,266000
901,50,3,0,0,0,0,1,14,0,0,3,5,0,1,2,3,0,0,0,1,1,5,1,9,0,0,2,2,1,1,296,0,8,2006,139000
902,190,0,0,0,0,0,1,18,0,4,0,4,0,0,2,1,1,1,0,1,0,2,1,5,0,0,0,0,0,1,0,0,5,2008,91900
903,20,0,0,0,0,0,1,19,0,0,0,8,1,1,2,3,0,0,0,2,0,3,1,9,0,1,1,2,1,1,0,0,6,2007,212999
904,20,0,0,0,0,0,3,7,0,0,0,9,1,1,2,3,0,1,0,2,0,3,1,10,0,1,1,3,1,1,0,0,3,2006,326000
905,60,0,0,0,0,0,1,1,0,0,1,6,1,1,2,3,0,0,0,2,1,3,1,11,0,1,1,2,1,1,0,0,7,2008,179000
906,20,0,0,0,1,0,1,23,0,0,0,8,1,1,2,3,0,1,0,2,0,3,1,10,0,0,1,3,1,1,0,0,4,2008,294000
907,160,3,0,0,0,0,1,5,0,2,1,6,0,0,2,1,0,1,0,1,1,2,1,7,0,0,2,1,1,1,0,0,7,2009,97000
908,60,0,0,0,0,0,1,19,0,0,1,7,1,1,1,3,0,0,0,2,1,3,1,10,0,0,1,3,1,1,0,0,8,2006,239799
909,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,1,0,1,0,3,1,8,4,1,1,2,1,1,205,0,6,2006,161000
910,120,3,0,0,0,0,1,19,0,1,0,6,1,1,2,3,0,1,0,1,0,1,1,4,0,0,1,2,1,1,0,0,3,2008,136500
911,160,3,0,0,0,0,1,5,0,2,1,6,0,0,2,2,0,0,0,1,1,2,1,7,0,0,2,1,1,1,0,0,5,2009,118000
912,20,0,0,0,0,0,0,22,0,0,0,4,0,0,2,1,0,1,0,1,0,2,1,5,0,0,2,2,1,1,0,0,6,2007,129500
913,50,0,0,0,0,0,1,13,0,0,3,7,1,3,2,2,1,0,0,2,1,3,1,8,0,0,2,2,1,1,0,0,10,2009,205000
914,20,0,0,0,0,0,2,20,0,0,0,6,1,1,2,1,0,1,0,3,0,4,2,12,3,2,1,2,1,1,200,0,3,2007,200624
915,20,0,0,0,0,0,1,7,0,0,0,8,1,1,2,3,0,0,0,2,0,3,1,9,0,1,1,3,1,1,0,0,6,2007,322400
916,20,0,0,0,0,0,1,19,0,0,0,8,1,1,2,3,0,1,0,2,0,3,1,9,0,1,1,3,1,1,0,0,1,2009,293200
917,120,0,0,0,0,0,1,7,0,1,0,9,2,1,2,3,0,0,0,2,0,2,1,8,0,1,1,2,1,1,0,0,7,2008,266000
918,60,0,0,0,0,0,1,11,0,0,1,6,0,0,2,2,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,7,2009,172500
919,50,3,0,0,0,0,0,14,0,0,3,5,0,3,2,1,0,0,0,1,0,2,1,8,0,0,2,2,1,1,244,0,9,2009,124900
920,30,0,0,0,0,0,1,13,0,0,0,6,0,3,2,1,1,0,0,1,0,3,1,7,0,1,3,1,2,1,0,0,9,2009,149000
921,20,0,0,0,0,0,3,19,0,0,0,7,1,1,2,3,0,0,0,2,0,3,1,8,0,0,1,2,1,1,0,0,5,2010,185500
922,20,0,0,0,0,0,0,19,0,0,0,8,1,1,2,3,0,1,0,1,1,1,1,7,0,1,1,2,1,1,0,0,6,2006,220000
923,20,0,0,0,0,0,1,4,0,0,0,8,1,1,2,3,0,0,0,2,0,3,1,9,0,0,1,2,1,1,0,0,6,2007,225000
924,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,3,0,0,0,1,0,2,1,5,0,1,1,1,1,1,214,0,11,2007,124000
925,90,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,1,0,0,2,0,2,2,8,0,0,2,2,1,1,0,0,6,2009,92900
926,30,3,0,0,0,0,1,13,0,0,0,5,0,3,2,1,0,1,0,1,0,2,1,6,0,0,2,5,2,1,105,0,8,2009,126500
927,20,0,0,0,0,0,3,0,0,0,0,4,0,0,2,1,0,0,0,1,0,3,1,6,0,0,2,2,1,1,0,0,4,2008,111250
928,60,0,0,0,0,0,3,9,0,0,1,8,1,1,2,3,0,0,0,2,1,4,1,11,0,1,3,3,1,1,0,0,6,2007,248000
